"Subject","Activity","TrainingLabel","tBodyAcc-mean()-X","tBodyAcc-mean()-Y","tBodyAcc-mean()-Z","tGravityAcc-mean()-X","tGravityAcc-mean()-Y","tGravityAcc-mean()-Z","tBodyAccJerk-mean()-X","tBodyAccJerk-mean()-Y","tBodyAccJerk-mean()-Z","tBodyGyro-mean()-X","tBodyGyro-mean()-Y","tBodyGyro-mean()-Z","tBodyGyroJerk-mean()-X","tBodyGyroJerk-mean()-Y","tBodyGyroJerk-mean()-Z","tBodyAccMag-mean()","tGravityAccMag-mean()","tBodyAccJerkMag-mean()","tBodyGyroMag-mean()","tBodyGyroJerkMag-mean()","fBodyAcc-mean()-X","fBodyAcc-mean()-Y","fBodyAcc-mean()-Z","fBodyAcc-meanFreq()-X","fBodyAcc-meanFreq()-Y","fBodyAcc-meanFreq()-Z","fBodyAccJerk-mean()-X","fBodyAccJerk-mean()-Y","fBodyAccJerk-mean()-Z","fBodyAccJerk-meanFreq()-X","fBodyAccJerk-meanFreq()-Y","fBodyAccJerk-meanFreq()-Z","fBodyGyro-mean()-X","fBodyGyro-mean()-Y","fBodyGyro-mean()-Z","fBodyGyro-meanFreq()-X","fBodyGyro-meanFreq()-Y","fBodyGyro-meanFreq()-Z","fBodyAccMag-mean()","fBodyAccMag-meanFreq()","fBodyBodyAccJerkMag-mean()","fBodyBodyAccJerkMag-meanFreq()","fBodyBodyGyroMag-mean()","fBodyBodyGyroMag-meanFreq()","fBodyBodyGyroJerkMag-mean()","fBodyBodyGyroJerkMag-meanFreq()","tBodyAcc-std()-X","tBodyAcc-std()-Y","tBodyAcc-std()-Z","tGravityAcc-std()-X","tGravityAcc-std()-Y","tGravityAcc-std()-Z","tBodyAccJerk-std()-X","tBodyAccJerk-std()-Y","tBodyAccJerk-std()-Z","tBodyGyro-std()-X","tBodyGyro-std()-Y","tBodyGyro-std()-Z","tBodyGyroJerk-std()-X","tBodyGyroJerk-std()-Y","tBodyGyroJerk-std()-Z","tBodyAccMag-std()","tGravityAccMag-std()","tBodyAccJerkMag-std()","tBodyGyroMag-std()","tBodyGyroJerkMag-std()","fBodyAcc-std()-X","fBodyAcc-std()-Y","fBodyAcc-std()-Z","fBodyAccJerk-std()-X","fBodyAccJerk-std()-Y","fBodyAccJerk-std()-Z","fBodyGyro-std()-X","fBodyGyro-std()-Y","fBodyGyro-std()-Z","fBodyAccMag-std()","fBodyBodyAccJerkMag-std()","fBodyBodyGyroMag-std()","fBodyBodyGyroJerkMag-std()"
8,"WALKING_DOWNSTAIRS",3,0.283484089210526,-0.0211058674973684,-0.107598135394737,0.914023498421053,-0.187610243421053,-0.141817934963684,0.118938088342105,-0.0380193846210526,-0.0394356157631579,-0.121189625973684,-0.0500760173342105,0.114143855152368,-0.0349283489710526,-0.0534969692794737,-0.0867903297078947,0.176599311818421,0.176599311818421,0.262628490268421,0.0993429744078947,-0.126189142894737,0.136590199860526,0.388412779763158,0.159589756534211,-0.200757851,0.0511555478315789,0.223078489563158,0.214841402815789,0.220639687868421,0.0586096890447368,-0.170997897197368,-0.337650965236842,-0.180391338523684,-0.130740445236842,0.116090879026316,0.0277498065176316,-0.177172958760526,0.0716794237631579,-0.00513040190789474,0.301626757315789,0.229144569581579,0.331528459921053,0.181422535965789,-0.00036272967368421,0.267675982868421,-0.125179586744737,0.242843618736842,0.0241393473736842,0.343826273105263,0.1337170395,-0.945766561578947,-0.941580934473684,-0.897190012631579,0.250143724521053,0.288140718789474,-0.0135136269,-0.258430885531579,0.0243131207736842,-0.129565242710526,-0.267887897328947,-0.0704526510842105,-0.1896044435,0.131337867236842,0.131337867236842,0.2534082561,-0.0466291872078947,-0.157484866842105,-0.0260463260078947,0.232184078052632,0.0214914840105263,0.172658982065789,0.273943791773684,-0.0846674186842105,-0.302735102631579,-0.0461356322868421,-0.268253406210526,-0.156141093578947,0.134734731236842,-0.255590314210526,-0.26298447
8,"WALKING_UPSTAIRS",2,0.258880152048781,-0.0282415136341463,-0.11512211995122,0.860368718780488,-0.291341491707317,-0.192306960631707,0.0813816809395122,0.014120592097561,-0.0674583919268293,0.19270447595122,-0.204205356087805,-0.0724546025804878,-0.15544567414878,-0.027919577097561,-0.0534090382439024,0.121026629195122,0.121026629195122,-0.141494613465854,0.166447991,-0.400664014146341,-0.166411065387805,0.263431399878049,-0.0729496941121951,-0.290117827804878,-0.100254405917073,-0.191852656439024,-0.200277249165854,-0.0257952590634146,-0.386655803658537,-0.115989564712683,-0.344029932341463,-0.368783012195122,-0.240260761682927,-0.113162144460976,0.16597418695122,-0.221044979219512,-0.184403755490244,-0.296234666504878,-0.13026451905122,0.207071289558293,-0.131850567460976,0.27454925895122,-0.229610952609756,-0.128115003341463,-0.46327057804878,0.251663318243902,-0.171712174634146,0.348768733170732,0.121187278790244,-0.926673287804878,-0.931032068536585,-0.876168930487805,-0.186618895268293,-0.0123501104926829,-0.447518179097561,-0.367428367219512,-0.0666980861414634,0.337526477436585,-0.40507069195122,-0.424675673414634,-0.430366658780488,-0.227200254219512,-0.227200254219512,-0.228296364146341,-0.109327923829268,-0.493975031707317,-0.175284990170732,0.30540146,0.133766193578049,-0.24733661795122,-0.0700821464439024,-0.508248316829268,-0.409955580780488,-0.0478802512585366,0.263202878429268,-0.409282851707317,-0.379266499780488,-0.183325647134146,-0.575733290731707
9,"LAYING",5,0.262621148944828,-0.0226153601737931,-0.0926467115931034,0.414228561310345,-0.0585949841104828,0.362541056504828,0.0805108064944828,0.0114283143537931,-0.00688243360731035,-0.028353701943931,-0.0879514415228966,0.0935806135078621,-0.0976639393172414,-0.0386012621068966,-0.05572669632,-0.922372720482759,-0.922372720482759,-0.965631181793103,-0.910099254275862,-0.969217446689655,-0.958888107172414,-0.929798036551724,-0.926082252137931,-0.224305907423724,-0.116840912176552,0.0160369962756552,-0.966925067724138,-0.961535195103448,-0.959949127793103,-0.0295816154896552,-0.202539649244138,-0.164586640468276,-0.933065569586207,-0.942529496068966,-0.947409180896552,-0.192901839610041,-0.3431070735,-0.130190587497931,-0.922765395517241,-0.0500020733503448,-0.956651593793103,0.153433421500207,-0.927529391172414,-0.193024769658621,-0.963746312965517,0.0128489875758621,-0.957837244344828,-0.909036677517241,-0.896577718372414,-0.954239418344828,-0.962676875517241,-0.929682609731034,-0.966293926068965,-0.961461594551724,-0.963440596827586,-0.941744175793103,-0.930085770413793,-0.944025161310345,-0.953122931931034,-0.969527781655172,-0.971920305793103,-0.903923359917241,-0.903923359917241,-0.956618899448276,-0.904353950758621,-0.961352061724138,-0.957829589586207,-0.905297025331035,-0.890510395663448,-0.968762982344828,-0.964333877310345,-0.965512390758621,-0.944996512206897,-0.924645109241379,-0.948387007241379,-0.909428014342759,-0.955766736965517,-0.906789829034483,-0.960890070413793
9,"WALKING",1,0.278502842115385,-0.0180891971284423,-0.110820512307692,0.951867079615385,-0.0314341738730769,-0.115856121080385,0.0704357270480769,0.0212255910017308,0.00414762740192308,-0.0808360598653846,-0.0625598710615385,0.111629779896154,-0.0809204094461538,-0.0356283427038462,-0.0633406620592308,-0.0980840496143461,-0.0980840496143461,-0.203733615519231,-0.294542266826923,-0.510253995769231,-0.294711163653846,-0.257677616153846,-0.250806259788462,-0.310727563365385,0.0213195015442308,0.0237831761442308,-0.314265401346154,-0.367706595,-0.399541245192308,-0.378291493076923,-0.389047303846154,-0.366570477826923,-0.383676120961538,-0.436905860576923,-0.240222512134615,-0.200624503730769,0.0164815831107692,-0.152103721057692,-0.318801022711538,0.161672988528846,-0.316870715576923,0.159239938555769,-0.513797480384615,0.127416241121154,-0.602581618269231,0.243222181771154,-0.238353562692308,-0.201696960826923,-0.0579636469030769,-0.980971973653846,-0.971242423076923,-0.955523995576923,-0.206733787961538,-0.276929933846154,-0.409764526153846,-0.476163506730769,-0.467054167884615,-0.265683521346154,-0.526985309038462,-0.549200228076923,-0.457881494038462,-0.37942877,-0.37942877,-0.317113487115385,-0.489725811538462,-0.599866472692308,-0.218019977423077,-0.223972558596154,-0.0337965256573077,-0.170228340134423,-0.228380473480769,-0.419104362884615,-0.507404512692308,-0.490990336346154,-0.342367223269231,-0.513891953269231,-0.322337536730769,-0.562714528653846,-0.624351923653846
9,"WALKING_DOWNSTAIRS",3,0.295923445,-0.0203994269075476,-0.0910278793952381,0.938417773333333,-0.0352304645104762,-0.082276174942619,0.130193043809524,-0.0206865965952381,0.00262568854761905,-0.0916383011071429,-0.0712598843142857,0.116804400690476,-0.094591202447619,-0.0597608334619048,-0.0678080598785714,0.145886357935714,0.145886357935714,-0.16237608927619,-0.168921400633333,-0.469028434047619,0.103128506197619,-0.183120455428571,-0.103705822657857,-0.440633905714286,0.0625058243738095,-0.0424266601952381,-0.0645354342404762,-0.313643041809524,-0.293677789595238,-0.43402213,-0.232042826333571,-0.330318261928571,-0.325042890904762,-0.312512195452381,-0.250686586719048,-0.165224231566667,-0.00351697116904762,-0.115191992546667,0.222203941,-0.0498273898880952,0.00716877883571429,-0.0824504599928571,-0.347540226666667,0.0656782201880952,-0.463172053809524,0.132021014566667,0.213392270547619,-0.208310705504762,-0.00771530035714285,-0.952141220714286,-0.936306558809524,-0.876641297380952,0.017623342197619,-0.3094424725,-0.359513362761905,-0.396429197952381,-0.340765233142857,-0.279685150191905,-0.509669314047619,-0.448602451190476,-0.417239550952381,0.265120131365238,0.265120131365238,0.039907818552381,-0.322331464761905,-0.455855425238095,0.250488758869048,-0.273561385142857,-0.0349494927142857,0.00938224337142857,-0.355981821428571,-0.425377408333333,-0.423558773952381,-0.364282565714286,-0.356561471714286,0.0888671674047619,0.0705526138333333,-0.424170737142857,-0.485158906904762
9,"WALKING_UPSTAIRS",2,0.262436475714286,-0.0195101099975714,-0.125219003959184,0.902647777755102,-0.0377947824285714,-0.266009866857143,0.0692266245755102,0.00126612218367347,0.00766046602367347,-0.16396719,-0.0412587909579592,0.14569462592449,-0.0684689593355102,-0.0302797452408163,-0.0236327911183673,-0.260727581428571,-0.260727581428571,-0.440667540204082,-0.0833234490061224,-0.672840561836735,-0.342735952653061,-0.405022798163265,-0.384710423408163,-0.341219678720408,-0.247086151469388,-0.215203992816327,-0.402044750408163,-0.608498592040816,-0.615125710612245,-0.427211088244898,-0.52927597244898,-0.547022216326531,-0.313941631326531,-0.499159202857143,-0.327698671183673,-0.284881768510204,-0.414946340204082,-0.507490866734694,-0.372890348979592,-0.00195427494897959,-0.419533108571429,0.0257597455510204,-0.531482693877551,-0.259962957795918,-0.734159449387755,0.136001150144898,-0.36144437755102,-0.302206203816327,-0.253434083542857,-0.954383557142857,-0.901317321632653,-0.89407107877551,-0.335291644693878,-0.586147012244898,-0.647296002040816,-0.343976630734694,-0.400859067959184,-0.138176481058776,-0.660419534285714,-0.708604774693878,-0.65711420122449,-0.400222037142857,-0.400222037142857,-0.445485397959184,-0.425839761428571,-0.748651255510204,-0.369815777346939,-0.297641062755102,-0.244081808302041,-0.327421989591837,-0.590112916530612,-0.677831082857143,-0.361626377102041,-0.352033091612245,-0.165554554220408,-0.509929461428571,-0.484935752040816,-0.456841325204082,-0.787781590816326
10,"LAYING",5.02564102564103,0.275891266538462,-0.0186232484295513,-0.110101768237179,0.374745195384615,-0.0782460115641026,0.0683238824416667,0.0771239524698718,0.0123014625247436,-0.00043497413301282,-0.030189340660641,-0.076909387090641,0.0938784250576923,-0.0990861830705128,-0.0391705542474359,-0.0553811541164103,-0.956806065833333,-0.956806065833333,-0.977203423589744,-0.937678382820513,-0.978977247948718,-0.974897472564103,-0.940800018205128,-0.965334905512821,-0.0359608558798077,0.0806732882698718,0.22074798154976,-0.978239928525641,-0.965221331858974,-0.977154104807692,0.156460493609295,-0.045998496153782,0.096595270124359,-0.956705671089744,-0.967171710769231,-0.962932580769231,0.0209421325262821,0.0036773906448718,0.00148068938461538,-0.949353924871795,0.198961075884615,-0.969788914679487,0.247199557660897,-0.950446253461538,0.0186365586564103,-0.97308985775641,0.198191286632692,-0.976198112371795,-0.92901259774359,-0.957230426923077,-0.971328212115385,-0.958423072179487,-0.963401745583333,-0.97793105775641,-0.964495601666667,-0.980459270705128,-0.962140355064103,-0.965758600769231,-0.962811570384615,-0.970666956089744,-0.978379255064103,-0.981931633461538,-0.939226240833333,-0.939226240833333,-0.969296144615385,-0.937822015641026,-0.972078966025641,-0.977134642115385,-0.927797480589744,-0.955872250596154,-0.979686773333333,-0.966376585833333,-0.9824655525,-0.964154524423077,-0.965276906858974,-0.966215306282051,-0.943547799166667,-0.967826696025641,-0.940627065,-0.972585731474359
10,"WALKING",1,0.278574076603774,-0.017022351190566,-0.109057512132075,0.963092149811321,-0.0838277013962264,0.0549276242264151,0.0857943809283019,0.00408248792641509,-0.0162953195396226,0.0106894976215094,-0.0819540783760943,0.0986695731160377,-0.122709563462264,-0.0519204981037736,-0.0611262928849057,-0.127400912069811,-0.127400912069811,-0.132624992298283,-0.156458730358491,-0.440363636603774,-0.114190001283019,0.0533911909886792,-0.41218272245283,-0.26332591785283,0.243797496811321,0.25896796635283,-0.107941107467925,0.0309052018326415,-0.464020508867925,-0.260130638807547,-0.148445687402075,0.0557990906603774,-0.277913780754717,-0.345209034528302,-0.108530029881132,-0.0933671419018868,-0.122109929924528,-0.129800372109434,-0.0930237422792453,0.179599864783019,0.0205189516981132,-0.0712853941698113,-0.412616909622642,0.129100106828302,-0.515065335849057,-0.000234019224528301,-0.178709734396226,-0.0227431651698113,-0.395645072075472,-0.974435158113208,-0.971114719811321,-0.957862728301887,-0.0521991013207547,0.0750804952113207,-0.511662905849057,-0.414205475283019,-0.250853318679245,-0.174524868603774,-0.366063723207547,-0.509683327924528,-0.329079492641509,-0.185602396067925,-0.185602396067925,0.037608338009434,-0.402025135660377,-0.501027916603774,-0.206366497226415,-0.129775706316981,-0.435304215660377,-0.0791518267107547,0.0484867672264151,-0.558512650188679,-0.458292932830189,-0.204392821584906,-0.273292866226415,-0.370471943962264,0.0502087634986792,-0.499759796981132,-0.517675799056604
10,"WALKING_DOWNSTAIRS",3,0.290401594315789,-0.0200050770710526,-0.110848597247368,0.939807421052632,-0.0646160768947368,0.0418715409263158,0.100959387447368,0.0107824902368421,0.000152617173684209,-0.124839594289474,-0.106742538831579,0.0724433685578947,-0.0643764005526316,-0.0489378053157895,-0.0720413112078947,0.250843769394737,0.250843769394737,0.0507010228431579,-0.0238468037578947,-0.401854311315789,0.215665273157895,0.00904660360263158,-0.157728357742105,-0.321679050052632,0.0667192523289474,0.257067314407895,0.181419131002632,-0.119504295573684,-0.240679035428947,-0.236779781631579,-0.297763023710526,0.0189821663447368,-0.214350280079211,-0.272495710342105,0.0391366814342105,-0.177215651634211,-0.00555958745263158,-0.0448928718421053,0.220115703368421,0.164428829157895,0.156978047052632,0.125205953456842,-0.312347510289474,0.0774362595943947,-0.484196484736842,0.178773116957895,0.295733547631579,0.00407915363157895,-0.183557562032895,-0.939267613157895,-0.937003823684211,-0.902085224736842,0.223275806105263,-0.105020355562895,-0.318188417289474,-0.304745377026316,-0.311407525263158,-0.0353021837,-0.416986139210526,-0.471650977631579,-0.227137389605263,0.156998205421053,0.156998205421053,0.110877231263158,-0.280382850552632,-0.494105756315789,0.324957743157895,-0.0633337717526316,-0.268686170263158,0.156912678626316,-0.153355802565789,-0.396147929736842,-0.339514358157895,-0.343237004473684,-0.1503916379,-0.0616742840815789,0.0380266696789474,-0.387780104447368,-0.544988519210526
10,"WALKING_UPSTAIRS",2,0.267121853404255,-0.0143854920340426,-0.118180420834043,0.931861027446809,-0.0565670278723404,0.0227527702016383,0.0648829303510638,0.0266314282191489,-0.0513375831851064,0.0733447168425532,-0.0954600216446809,0.0879664182957447,-0.157212539189362,-0.0372348522521277,-0.036502173787234,-0.0266623294757447,-0.0266623294757447,-0.262038042446809,0.0438573846851064,-0.523462968510638,-0.139410790617021,-0.0390688222212766,-0.301206408085106,-0.300390927148936,-0.0035449232893617,-0.289969419042553,-0.20121432216383,-0.206872839212766,-0.553230667234043,-0.230337514021277,-0.370854829787234,-0.328583308468085,-0.218524716912766,-0.235858986212766,-0.262763367170213,-0.235765046724681,-0.421428722680851,-0.135478697270213,-0.166866721574468,0.0879049622851064,-0.153553147382979,0.178734933145745,-0.265371689148936,-0.194447276040426,-0.600582998297872,0.158591030929787,-0.161591924234043,-0.00555287692765957,-0.0738744931340426,-0.959216072340425,-0.937039417446809,-0.864745838297872,-0.187220175510638,-0.177803083425532,-0.607520480212766,-0.308534708121277,0.0411724668680851,-0.320509332297872,-0.427291343617021,-0.60462905787234,-0.482244799361702,-0.211537480214383,-0.211537480214383,-0.226010197889362,-0.113062673542979,-0.618272355319149,-0.171957349438298,-0.051628469647234,-0.0342347233914894,-0.247598320858298,-0.202796129097872,-0.662894135319149,-0.34130162006383,0.171735785297872,-0.403822082765957,-0.361437534680851,-0.334365043829787,-0.166969377765957,-0.67129056212766
11,"LAYING",5.02547770700637,0.278380326433121,-0.0165968333375796,-0.110125083770701,0.531735596878981,0.362701272256051,0.142610551687898,0.0763041881210191,0.00808017236,0.00359826705082803,-0.0292396502788535,-0.0635007188146497,0.10517240410828,-0.0989491196496815,-0.0400872826121019,-0.0569840610044586,-0.975592280700637,-0.975592280700637,-0.98375851089172,-0.96052673522293,-0.99109671611465,-0.986013842675159,-0.958138454904459,-0.977552096178344,-0.0135000341872611,0.140826606033121,0.251785243053503,-0.985762017834395,-0.973330491656051,-0.982754591146497,0.209872652024968,-0.0350579635356688,0.0725635694301911,-0.979831407452229,-0.986047360700637,-0.964864165605096,0.00237030421235669,0.0391917139312102,0.0130931410726115,-0.969402300509554,0.258825940840764,-0.97989335477707,0.271993709932484,-0.97264213477707,-0.013052132859172,-0.988506166878981,0.213594116843949,-0.987162629936306,-0.952647647515924,-0.974830217961783,-0.986915898917197,-0.974024791783439,-0.981531253821656,-0.98577274433121,-0.972739338789809,-0.984961958726115,-0.983132738726115,-0.985900140254777,-0.963725003057325,-0.98617417343949,-0.99148712388535,-0.985912855095541,-0.965554289299363,-0.965554289299363,-0.979528882866242,-0.963179151974522,-0.987503077898089,-0.987738808152866,-0.952496229808917,-0.974668811656051,-0.98714457388535,-0.974081622611465,-0.985774333057325,-0.984284547643312,-0.985984463630573,-0.96675504343949,-0.968385353375796,-0.978028880636943,-0.963590218343949,-0.986864228407643
11,"WALKING",1,0.271821892881356,-0.0166475833623729,-0.106096304033898,0.946468451355932,-0.212045870169492,0.134053215101695,0.0829709328491525,0.0127682476559322,-0.013364827779661,-0.0426928995457627,-0.0705104974254237,0.0843744495507542,-0.0918204195491525,-0.0514172549559322,-0.0342677451,-0.288323472033898,-0.288323472033898,-0.402333202033898,-0.421801673559322,-0.63073270559322,-0.396533731864407,-0.0830478435976271,-0.616402910169492,-0.37360793220339,0.0128761033966102,0.0404557559132203,-0.453265268813559,-0.241801726186441,-0.69259387220339,-0.353419932627119,-0.427889402576271,-0.0923919508661017,-0.514753307627119,-0.593107398474576,-0.398293336610169,-0.175946093932203,-0.297177112525424,-0.184065788254237,-0.458514062542373,0.0935818048854746,-0.395116134237288,0.0844543080474576,-0.610222628813559,-0.0748370693566102,-0.751914457457627,0.0563648369084746,-0.422842071864407,-0.0522120750440678,-0.530626311355932,-0.98110101440678,-0.966240553559322,-0.960852684067797,-0.428516343559322,-0.181419230254237,-0.720654731186441,-0.596346930847458,-0.499625287288136,-0.434178202542373,-0.541616397118644,-0.737993755932203,-0.551079942542373,-0.487735915084746,-0.487735915084746,-0.403141284745763,-0.558362783220339,-0.753671416101695,-0.433703311525424,-0.0966068285372881,-0.523093394915254,-0.45394304,-0.170177403123729,-0.747564612033898,-0.623150268983051,-0.453663184067797,-0.498554639491525,-0.584455992033898,-0.41744681559322,-0.59974543779661,-0.773574064745763
11,"WALKING_DOWNSTAIRS",3,0.291605631956522,-0.0178097721219565,-0.111070149978261,0.941746406521739,-0.200321942608696,0.132371684891304,0.0897168657173913,0.0252274201521739,-0.0225208905847826,-0.12506869905,-0.0262775345369565,0.057524457376087,-0.0220916265065217,-0.0520272987304348,-0.0373048405934783,0.126227657258696,0.126227657258696,-0.198206139934783,-0.19788336026087,-0.599294760652174,0.0351937228130435,0.0247508134326087,-0.377624755652174,-0.400296382043478,-0.0561892264956522,0.00531445170652174,-0.120463004665217,-0.177479240097826,-0.530225529130435,-0.338849974521739,-0.455972775869565,-0.244414661282609,-0.318777012804348,-0.528254524130435,-0.273459111956522,-0.263295935608696,-0.255277887913043,-0.150480042398261,0.0902807576630435,0.0316725683978261,-0.097454996626087,0.0337475179993478,-0.456170108913043,-0.169884463904348,-0.668340527608696,-0.00942507352173913,0.142456557034783,0.0708122725543478,-0.324026938043478,-0.954497498695652,-0.926310469565217,-0.925814906086956,-0.0834212653347826,-0.126816662141304,-0.579710482173913,-0.374069023580435,-0.495911719565217,-0.318959594782609,-0.53437494826087,-0.684593318695652,-0.480559152608696,0.0507743652521739,0.0507743652521739,-0.127017223413043,-0.339349828493478,-0.677750588478261,0.179906764395652,0.0262777181065217,-0.348626581521739,-0.12834163051087,-0.130443829826087,-0.628902742826087,-0.397722757934783,-0.481127494565217,-0.397220471086957,-0.137123060369565,-0.173661753717391,-0.380559426947826,-0.714229669347826
11,"WALKING_UPSTAIRS",2,0.263775859277778,-0.0303157822055556,-0.106797216481481,0.892626155555556,-0.343576924814815,0.146633747092593,0.0968561683092593,-0.0132625289255556,-0.0151463896833333,-0.0820909701727778,-0.0566928808703704,0.0638054379968518,-0.0645245413759259,-0.0719834687944444,-0.046076149625,-0.132594623759259,-0.132594623759259,-0.509587701296296,-0.255048336944444,-0.757314813888889,-0.355348902222222,-0.254645206944444,-0.551742083518519,-0.52447937047037,-0.189232158777778,-0.486549897222222,-0.495927371666667,-0.455317917037037,-0.765387905555556,-0.446992354759259,-0.461641074074074,-0.482497119833333,-0.471782782222222,-0.581167154444444,-0.674671878518519,-0.245040398462963,-0.63553191687037,-0.183328377796296,-0.336061027407407,-0.137089383,-0.475928501666667,0.0149014800925926,-0.55009966,-0.377996100925926,-0.795986113703704,0.0153270269092593,-0.238802959018519,-0.103167501868519,-0.203369399185185,-0.953463105740741,-0.924360832962963,-0.906933171111111,-0.452961683518519,-0.428119229814815,-0.785359167222222,-0.501331630185185,-0.28204453962963,-0.694658851666667,-0.660431336111111,-0.809459436666667,-0.777173388518518,-0.289592148148148,-0.289592148148148,-0.490485807222222,-0.377909862407407,-0.80112703962963,-0.198733655611111,-0.0885048145574074,-0.113701770190741,-0.458255021296296,-0.437276328518518,-0.803845087037037,-0.517811645740741,-0.153787850538889,-0.729928728518519,-0.376027878888889,-0.513703461481481,-0.381223382777778,-0.822428718888889
12,"LAYING",5.05232558139535,0.270662385930233,-0.0167871701037791,-0.106676879081395,0.482084540476744,0.227253135669767,0.108183282403721,0.0790787334709302,0.00940770236023256,-0.00492664492448837,-0.0283295249081395,-0.0762722965709302,0.0985833362965116,-0.0970788028866279,-0.040338744347093,-0.0560968411517442,-0.946990373604651,-0.946990373604651,-0.970920469244186,-0.91896446877907,-0.973202114767442,-0.970363490697674,-0.942188624767442,-0.95201928127907,-0.0499372870951744,0.0499797485627907,0.0814204605284884,-0.972368834011628,-0.960001420116279,-0.971049916744186,0.152035349088605,-0.0974889077505814,-0.00445948190953488,-0.936639923372093,-0.954343338081395,-0.951108959302326,-0.100341183198837,-0.115565924719942,-0.0556231499796512,-0.94792726322093,0.0466170373629651,-0.964632461627907,0.193088333787791,-0.934056332848837,-0.125174494104244,-0.967943784186047,0.0615109270383139,-0.972593094302326,-0.933799530813954,-0.935956742773256,-0.968238669534884,-0.969819592965116,-0.95149335744186,-0.972538564767442,-0.959710361569767,-0.974892563139535,-0.939326208313954,-0.951438423255814,-0.9506446275,-0.966023677848837,-0.971765618313953,-0.973409158139535,-0.939332226627907,-0.939332226627907,-0.965629684476744,-0.909403156802326,-0.966798383255814,-0.973830880872093,-0.933489005348837,-0.93255904127907,-0.975329454941861,-0.962397391395349,-0.977447941511628,-0.941256439186047,-0.950476843604651,-0.955193071686047,-0.943809648895349,-0.965887123023256,-0.910732343430233,-0.967408526511628
12,"WALKING",1,0.2771286656,-0.015560927606,-0.10316110632,0.9668735148,-0.1559834498,-0.03608428788,0.045764401482,0.0197766948336,0.005025870328,-0.1045136708758,-0.03442910782,0.0999739123004,-0.06223893174,-0.049852604592,-0.0467338151926,-0.102204550448,-0.102204550448,-0.144064922688,-0.35593036512,-0.5174937754,-0.05435763951,-0.071302455092,-0.4223253002,-0.26142601202,0.149107488714,0.17080294938,-0.08161979534,-0.1413740705982,-0.4913861728,-0.2811065665,-0.22346071292,-0.18200755164,-0.4019759318,-0.4678863378,-0.31728248436,0.020408840122,-0.025458442506,-0.027904118422,-0.153116002784,0.25226775306,-0.029912425338,0.018449461946,-0.442503784,0.14607536673,-0.5611764414,0.0777777588444,-0.128898533096,-0.122783290008,-0.4106060626,-0.97911312,-0.9646191738,-0.9502762272,-0.01350661106,-0.089404968585,-0.512276838,-0.5462634706,-0.4494013978,-0.35017028664,-0.3908072382,-0.581290691,-0.4806421996,-0.23697286882,-0.23697286882,-0.02028505044,-0.4132083408,-0.5488904506,-0.160707260634,-0.20851528006,-0.4521466944,-0.03105929456,-0.094056408433,-0.5314863218,-0.5931428818,-0.4437983296,-0.4222565212,-0.4088962994,-0.013953908696,-0.4948022154,-0.5649340126
12,"WALKING_DOWNSTAIRS",3,0.281521097391304,-0.018084266865793,-0.10955593226087,0.949861980652174,-0.178702175434783,-0.0561050624630435,0.0621500251717391,-0.0119289154608696,0.00485262425869565,-0.112531564434783,-0.0427336692521739,0.0895434978391304,-0.0264668968652174,-0.0609177195869565,-0.0653239980021739,0.0183139429630435,0.0183139429630435,-0.107091019565217,-0.213351510686957,-0.442831079130435,0.0235049348717391,0.150510001156522,-0.402121221521739,-0.332249174152174,0.0793321823326087,0.234833312645652,-0.00701472271717392,0.00639406888695652,-0.451614324565217,-0.212787743043478,-0.386695904413043,-0.0985623112521739,-0.178856167345652,-0.420631474130435,-0.212767364326087,-0.0548123387391304,0.110212109891304,0.0410165249913043,0.148017269434783,0.078615024478587,0.0769968373,0.0415244209043478,-0.344938419969565,0.113540447665217,-0.458227490826087,0.0658769890173913,0.0424084916086956,0.11083534373913,-0.425017413478261,-0.959504017391304,-0.94329842826087,-0.935399348043478,0.00631914373913043,0.0629216671304348,-0.498655793478261,-0.362143061643478,-0.47628774326087,-0.337806681456522,-0.278608163891304,-0.517479109130435,-0.365232197456522,0.0972608274652174,0.0972608274652174,0.0655781271934783,-0.32045862629,-0.452449935,0.0483347068913043,0.016749510173913,-0.48739012673913,-0.072311431676087,0.0515123126413043,-0.544461425869565,-0.4223632375,-0.518923134565217,-0.448512990434783,-0.105124972078261,0.0420631251108696,-0.423553971956522,-0.486780424347826
